"","ID","Sex","Age","group_sk_fl_neu","date","expName","psychopyVersion","OS","frameRate","test_chose_targ.x","test_chose_targ.y","test_chose_targ.leftButton","test_chose_targ.midButton","test_chose_targ.rightButton","test_chose_targ.time","test_chose_targ.corr","test_chose_targ.clicked_name","test_chose_targ.clicked_pos","test_loop.thisRepN","test_loop.thisTrialN","test_loop.thisN","test_loop.thisIndex","test_loop.ran","test_indicator","stim_name","stim_id","stim_descr","stim_fav","stim_freq","matrix_type","taget_posititon","chose_targ.x","chose_targ.y","chose_targ.leftButton","chose_targ.midButton","chose_targ.rightButton","chose_targ.time","chose_targ.corr","chose_targ.clicked_name","chose_targ.clicked_pos","main_loop.thisRepN","main_loop.thisTrialN","main_loop.thisN","main_loop.thisIndex","main_loop.ran","test_loop.thisTriAL2N","main_loop.thisTriAL2N"
"1",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,11,"settings",31,"изменить настройки устройства",1,1,1,"[-0.19167,0.19167]",-153,194,1,0,0,1.805,1,"target","[-0.19167,0.19167]",0,0,0,0,1,NA,NA
"2",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,88,"compass",10,"узнать, в какой стороне света Юг",0,0,3,"[0.19353000000000004,0.0018600000000000283]",180,30,1,0,0,3.44,1,"target","[0.19353000000000004,0.0018600000000000283]",1,0,1,0,1,NA,NA
"3",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,10,"time",35,"посмотреть, сколько времени во Владивостоке",1,1,1,"[0.19167,0]",166,-5,1,0,0,1.561,1,"target","[0.19167,0]",3,0,3,0,1,NA,NA
"4",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,2,"train",36,"приобрести билеты на поезд",1,0,1,"[0.19167,-0.19167]",173,-168,1,0,0,3.244,1,"target","[0.19167,-0.19167]",4,0,4,0,1,NA,NA
"5",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,44,"calendar",7,"узнать на какой день недели выпадает мой день рождения",1,1,2,"[-0.09443999999999997,0.09723000000000004]",-86,90,1,0,0,3.094,1,"target","[-0.09443999999999997,0.09723000000000004]",5,0,5,0,1,NA,NA
"6",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,68,"phone",28,"сделать телефонный звонок",1,1,3,"[0.19353000000000004,0.19353000000000004]",178,169,1,0,0,3.007,1,"target","[0.19353000000000004,0.19353000000000004]",6,0,6,0,1,NA,NA
"7",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,24,"ruler",30,"измерить длину предмета",0,0,1,"[0,-0.19167]",1,-193,1,0,0,1.945,1,"target","[0,-0.19167]",8,0,8,0,1,NA,NA
"8",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,70,"music",25,"послушать музыку",1,1,3,"[0.19353000000000004,0.19353000000000004]",175,179,1,0,0,1.574,1,"target","[0.19353000000000004,0.19353000000000004]",9,0,9,0,1,NA,NA
"9",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,57,"documents",13,"открыть сохраненные офисные документы",0,0,2,"[0.09723000000000004,0.28890000000000005]",95,266,1,0,0,2.342,1,"target","[0.09723000000000004,0.28890000000000005]",10,0,10,0,1,NA,NA
"10",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,80,"download",14,"открыть скачанный файл",0,0,3,"[-0.18980999999999998,-0.38148]",-175,-350,1,0,0,1.991,1,"target","[-0.18980999999999998,-0.38148]",11,0,11,0,1,NA,NA
"11",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,40,"maps",22,"узнать, где находится ближайший продуктовый магазин",1,1,2,"[0.09723000000000004,0.28890000000000005]",93,258,1,0,0,3.06,1,"target","[0.09723000000000004,0.28890000000000005]",13,0,13,0,1,NA,NA
"12",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,31,"calculator",6,"разделить число на 3",1,1,2,"[0.09723000000000004,0.28890000000000005]",93,256,1,0,0,1.51,1,"target","[0.09723000000000004,0.28890000000000005]",14,0,14,0,1,NA,NA
"13",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,66,"messager",23,"отправить сообщение",1,1,3,"[0.0018600000000000283,0.19353000000000004]",4,179,1,0,0,5.073,1,"target","[0.0018600000000000283,0.19353000000000004]",15,0,15,0,1,NA,NA
"14",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,32,"contacts",11,"найти номер телефона коллеги",1,0,2,"[-0.09443999999999997,-0.09443999999999997]",-73,-78,1,0,0,6.345,1,"target","[-0.09443999999999997,-0.09443999999999997]",16,0,16,0,1,NA,NA
"15",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,59,"wallet",39,"посмотреть свои скидочные и дебетовые карты",0,0,2,"[-0.28611,-0.28611]",-247,-248,1,0,0,4.961,1,"target","[-0.28611,-0.28611]",17,0,17,0,1,NA,NA
"16",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,36,"weather",40,"узнать погоду на завтра",1,1,2,"[-0.09443999999999997,-0.28611]",-90,-251,1,0,0,3.277,1,"target","[-0.09443999999999997,-0.28611]",18,0,18,0,1,NA,NA
"17",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,74,"email",16,"проверить электронную почту",1,1,3,"[0.38520000000000004,0.38520000000000004]",336,330,1,0,0,2.972,1,"target","[0.38520000000000004,0.38520000000000004]",19,0,19,0,1,NA,NA
"18",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,30,"music",25,"послушать музыку",1,1,2,"[-0.28611,0.28890000000000005]",-256,253,1,0,0,1.777,1,"target","[-0.28611,0.28890000000000005]",20,0,20,0,1,NA,NA
"19",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,4,"music",25,"послушать музыку",1,1,1,"[-0.19167,-0.19167]",-195,-175,1,0,0,1.146,1,"target","[-0.19167,-0.19167]",21,0,21,0,1,NA,NA
"20",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,43,"notebook",26,"сделать заметку",1,0,2,"[0.28890000000000005,-0.28611]",272,-241,1,0,0,3.125,1,"target","[0.28890000000000005,-0.28611]",22,0,22,0,1,NA,NA
"21",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,69,"settings",31,"изменить настройки устройства",1,1,3,"[-0.38148,-0.18980999999999998]",-350,-159,1,0,0,2.003,1,"target","[-0.38148,-0.18980999999999998]",23,0,23,0,1,NA,NA
"22",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,63,"time",35,"посмотреть, сколько времени во Владивостоке",1,1,3,"[0.0018600000000000283,0.19353000000000004]",8,171,1,0,0,1.242,1,"target","[0.0018600000000000283,0.19353000000000004]",25,0,25,0,1,NA,NA
"23",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,20,"air",1,"приобрести билеты на самолет",0,0,1,"[0.19167,0.19167]",170,148,1,0,0,3.127,1,"target","[0.19167,0.19167]",26,0,26,0,1,NA,NA
"24",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,58,"dictaphone",12,"записать свой голос",0,0,2,"[0.28890000000000005,-0.28611]",252,-259,1,0,0,2.425,1,"target","[0.28890000000000005,-0.28611]",27,0,27,0,1,NA,NA
"25",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,42,"time",35,"посмотреть, сколько времени во Владивостоке",1,1,2,"[0.28890000000000005,0.28890000000000005]",268,267,1,0,0,1.576,1,"target","[0.28890000000000005,0.28890000000000005]",28,0,28,0,1,NA,NA
"26",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,38,"phone",28,"сделать телефонный звонок",1,1,2,"[0.28890000000000005,0.28890000000000005]",286,278,1,0,0,4.311,1,"target","[0.28890000000000005,0.28890000000000005]",29,0,29,0,1,NA,NA
"27",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,50,"bank",3,"узнать курс доллара и купить его",0,1,2,"[0.28890000000000005,-0.09443999999999997]",271,-62,1,0,0,1.779,1,"target","[0.28890000000000005,-0.09443999999999997]",30,0,30,0,1,NA,NA
"28",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,73,"taxi",34,"заказать такси",1,0,3,"[0.0018600000000000283,0.0018600000000000283]",-1,9,1,0,0,1.358,1,"target","[0.0018600000000000283,0.0018600000000000283]",31,0,31,0,1,NA,NA
"29",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,28,"translator",37,"перевести текст",0,1,1,"[0.19167,0]",207,-18,1,0,0,1.73,1,"target","[0.19167,0]",32,0,32,0,1,NA,NA
"30",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,7,"contacts",11,"найти номер телефона коллеги",1,0,1,"[0.19167,0.19167]",177,179,1,0,0,1.779,1,"target","[0.19167,0.19167]",33,0,33,0,1,NA,NA
"31",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,5,"weather",40,"узнать погоду на завтра",1,1,1,"[-0.19167,0.19167]",-174,148,1,0,0,1.577,1,"target","[-0.19167,0.19167]",34,0,34,0,1,NA,NA
"32",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,0,"camera",8,"сделать фотоснимок",1,1,1,"[-0.19167,0]",-161,-9,1,0,0,1.41,1,"target","[-0.19167,0]",35,0,35,0,1,NA,NA
"33",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,18,"planner",29,"создать маркированный список планов на день",0,0,1,"[0,-0.19167]",-9,-169,1,0,0,2.643,1,"target","[0,-0.19167]",36,0,36,0,1,NA,NA
"34",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,34,"gallery",19,"посмотреть сделанные фотографии",1,1,2,"[-0.09443999999999997,-0.28611]",-90,-252,1,0,0,2.627,1,"target","[-0.09443999999999997,-0.28611]",37,0,37,0,1,NA,NA
"35",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,86,"metro",24,"открыть схему линий метро",0,0,3,"[-0.38148,-0.18980999999999998]",-351,-169,1,0,0,3.274,1,"target","[-0.38148,-0.18980999999999998]",38,0,38,0,1,NA,NA
"36",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,37,"taxi",34,"заказать такси",1,0,2,"[0.09723000000000004,0.09723000000000004]",77,73,1,0,0,1.626,1,"target","[0.09723000000000004,0.09723000000000004]",39,0,39,0,1,NA,NA
"37",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,84,"planner",29,"создать маркированный список планов на день",0,0,3,"[-0.38148,0.0018600000000000283]",-321,13,1,0,0,2.591,1,"target","[-0.38148,0.0018600000000000283]",40,0,40,0,1,NA,NA
"38",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,78,"dictaphone",12,"записать свой голос",0,0,3,"[-0.38148,0.38520000000000004]",-337,355,1,0,0,2.958,1,"target","[-0.38148,0.38520000000000004]",41,0,41,0,1,NA,NA
"39",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,82,"translator",37,"перевести текст",0,1,3,"[0.0018600000000000283,-0.38148]",-2,-340,1,0,0,3.308,1,"target","[0.0018600000000000283,-0.38148]",42,0,42,0,1,NA,NA
"40",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,65,"calculator",6,"разделить число на 3",1,1,3,"[0.19353000000000004,0.38520000000000004]",186,341,1,0,0,2.607,1,"target","[0.19353000000000004,0.38520000000000004]",43,0,43,0,1,NA,NA
"41",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,35,"settings",31,"изменить настройки устройства",1,1,2,"[0.28890000000000005,-0.28611]",264,-257,1,0,0,2.309,1,"target","[0.28890000000000005,-0.28611]",44,0,44,0,1,NA,NA
"42",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,67,"notebook",26,"сделать заметку",1,0,3,"[-0.38148,0.38520000000000004]",-333,325,1,0,0,4.926,1,"target","[-0.38148,0.38520000000000004]",45,0,45,0,1,NA,NA
"43",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,39,"email",16,"проверить электронную почту",1,1,2,"[0.28890000000000005,-0.28611]",269,-243,1,0,0,2.579,1,"target","[0.28890000000000005,-0.28611]",46,0,46,0,1,NA,NA
"44",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,46,"planner",29,"создать маркированный список планов на день",0,0,2,"[-0.09443999999999997,0.09723000000000004]",-81,102,1,0,0,2.161,1,"target","[-0.09443999999999997,0.09723000000000004]",47,0,47,0,1,NA,NA
"45",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,77,"wallet",39,"посмотреть свои скидочные и дебетовые карты",0,0,3,"[-0.38148,0.0018600000000000283]",-317,5,1,0,0,2.709,1,"target","[-0.38148,0.0018600000000000283]",48,0,48,0,1,NA,NA
"46",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,6,"phone",28,"сделать телефонный звонок",1,1,1,"[0,0.19167]",12,157,1,0,0,1.581,1,"target","[0,0.19167]",49,0,49,0,1,NA,NA
"47",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,71,"train",36,"приобрести билеты на поезд",1,0,3,"[-0.38148,-0.18980999999999998]",-344,-170,1,0,0,5.391,1,"target","[-0.38148,-0.18980999999999998]",50,0,50,0,1,NA,NA
"48",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,83,"files",17,"открыть файл, хранящийся на устройстве",0,1,3,"[0.19353000000000004,0.38520000000000004]",175,345,1,0,0,3.406,1,"target","[0.19353000000000004,0.38520000000000004]",51,0,51,0,1,NA,NA
"49",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,8,"email",16,"проверить электронную почту",1,1,1,"[0.19167,0.19167]",182,176,1,0,0,1.329,1,"target","[0.19167,0.19167]",52,0,52,0,1,NA,NA
"50",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,53,"editor",15,"отредактировать фото",0,0,2,"[0.09723000000000004,-0.28611]",83,-265,1,0,0,2.278,1,"target","[0.09723000000000004,-0.28611]",53,0,53,0,1,NA,NA
"51",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,49,"download",14,"открыть скачанный файл",0,0,2,"[-0.28611,-0.09443999999999997]",-277,-102,1,0,0,1.394,1,"target","[-0.28611,-0.09443999999999997]",54,0,54,0,1,NA,NA
"52",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,76,"ruler",30,"измерить длину предмета",0,0,3,"[-0.18980999999999998,-0.18980999999999998]",-193,-174,1,0,0,0.874,1,"target","[-0.18980999999999998,-0.18980999999999998]",55,0,55,0,1,NA,NA
"53",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,52,"ruler",30,"измерить длину предмета",0,0,2,"[-0.28611,-0.28611]",-277,-270,1,0,0,0.846,1,"target","[-0.28611,-0.28611]",56,0,56,0,1,NA,NA
"54",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,16,"metro",24,"открыть схему линий метро",0,0,1,"[-0.19167,0]",-193,4,1,0,0,1.428,1,"target","[-0.19167,0]",57,0,57,0,1,NA,NA
"55",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,54,"metro",24,"открыть схему линий метро",0,0,2,"[0.09723000000000004,-0.28611]",109,-242,1,0,0,1.196,1,"target","[0.09723000000000004,-0.28611]",58,0,58,0,1,NA,NA
"56",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,17,"browser",5,"выйти в интернет",0,1,1,"[0,-0.19167]",8,-193,1,0,0,3.212,1,"target","[0,-0.19167]",60,0,60,0,1,NA,NA
"57",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,62,"maps",22,"узнать, где находится ближайший продуктовый магазин",1,1,3,"[0.0018600000000000283,-0.18980999999999998]",-8,-181,1,0,0,4.561,1,"target","[0.0018600000000000283,-0.18980999999999998]",61,0,61,0,1,NA,NA
"58",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,45,"browser",5,"выйти в интернет",0,1,2,"[-0.09443999999999997,0.28890000000000005]",-88,260,1,0,0,2.663,1,"target","[-0.09443999999999997,0.28890000000000005]",62,0,62,0,1,NA,NA
"59",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,21,"compass",10,"узнать, в какой стороне света Юг",0,0,1,"[0.19167,0.19167]",158,170,1,0,0,3.048,1,"target","[0.19167,0.19167]",63,0,63,0,1,NA,NA
"60",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,72,"calendar",7,"узнать на какой день недели выпадает мой день рождения",1,1,3,"[0.0018600000000000283,-0.38148]",12,-344,1,0,0,3.76,1,"target","[0.0018600000000000283,-0.38148]",64,0,64,0,1,NA,NA
"61",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,55,"translator",37,"перевести текст",0,1,2,"[-0.28611,-0.28611]",-253,-245,1,0,0,2.093,1,"target","[-0.28611,-0.28611]",65,0,65,0,1,NA,NA
"62",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,29,"store",33,"совершить заказ в продуктовом магазине",0,0,1,"[0,0.19167]",14,158,1,0,0,1.546,1,"target","[0,0.19167]",66,0,66,0,1,NA,NA
"63",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,3,"messager",23,"отправить сообщение",1,1,1,"[-0.19167,0]",-151,0,1,0,0,1.228,1,"target","[-0.19167,0]",67,0,67,0,1,NA,NA
"64",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,33,"train",36,"приобрести билеты на поезд",1,0,2,"[-0.09443999999999997,0.28890000000000005]",-92,248,1,0,0,4.428,1,"target","[-0.09443999999999997,0.28890000000000005]",68,0,68,0,1,NA,NA
"65",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,14,"calendar",7,"узнать на какой день недели выпадает мой день рождения",1,1,1,"[0.19167,0.19167]",142,158,1,0,0,1.438,1,"target","[0.19167,0.19167]",69,0,69,0,1,NA,NA
"66",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,89,"store",33,"совершить заказ в продуктовом магазине",0,0,3,"[-0.38148,-0.38148]",-326,-341,1,0,0,3.16,1,"target","[-0.38148,-0.38148]",70,0,70,0,1,NA,NA
"67",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,27,"files",17,"открыть файл, хранящийся на устройстве",0,1,1,"[-0.19167,-0.19167]",-168,-148,1,0,0,1.279,1,"target","[-0.19167,-0.19167]",71,0,71,0,1,NA,NA
"68",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,26,"book",4,"почитать сохраненную книгу",0,0,1,"[0,0]",4,5,1,0,0,1.48,1,"target","[0,0]",72,0,72,0,1,NA,NA
"69",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,19,"documents",13,"открыть сохраненные офисные документы",0,0,1,"[0.19167,0.19167]",186,171,1,0,0,3.314,1,"target","[0.19167,0.19167]",74,0,74,0,1,NA,NA
"70",1,"f",21,"neu","2024-04-18_18h17.05.085","Visual_search_sk","2023.2.3","MacIntel",58.82352941,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,12,"gallery",19,"посмотреть сделанные фотографии",1,1,1,"[0,0]",4,-24,1,0,0,2.546,1,"target","[0,0]",75,0,75,0,1,NA,NA
